taxon_oid	NCBI Domain	Sequencing Status	Study Name	Genome Name / Sample Name	Sequencing Center	IMG Genome ID	GOLD Study ID	Ecosystem	Ecosystem Category	Ecosystem Subtype	Ecosystem Type	Specific Ecosystem	Latitude	Genome Size  * assembled	Gene Count  * assembled	MetaBAT Bin Count  * assembled	EukCC Bin Count  * assembled	GC  * assembled	Predicted Viruses	Predicted Plasmids
3300040113	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Dead Lake, Ozarks Complex, AL, USA - DELA_037-M-20160824-COMP-DNA1	Battelle Memorial Institute	3300040113	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	32.54172	12259722	38416	0	0	65.39	4	0
3300070755	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Onaqui, Utah, USA - ONAQ_004-M-20190620-COMP-DNA1	Battelle Memorial Institute	3300070755	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.185938	138587	493	0	0	63.17		
3300069521	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Great Smoky Mountains National Park, TN, USA - GRSM_059-O-20170718-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069521	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.68896	40041896	107404	0	0	61.51		
3300070705	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Konza Prairie Biological Station, Kansas, USA - KONZ_024-M-20190715-COMP-DNA1	Battelle Memorial Institute	3300070705	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	39.110903	1177095	3944	0	0	63.72		
3300040161	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from UNDERC, Great Lakes, MI, USA - UNDE_034-M-20160811-COMP-DNA1	Battelle Memorial Institute	3300040161	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	46.23388	8762046	26094	0	0	62.71	0	0
3300070397	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Harvard Forest , Massachusetts, USA - HARV_035-O-20190718-COMP-DNA1	Battelle Memorial Institute	3300070397	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	42.539966	21096804	67030	0	0	61.63		
3300039714	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from The University of Kansas Field Station, Prairie Peninsula, KS, USA - UKFS_001-M-20170802-COMP-DNA1	Battelle Memorial Institute	3300039714	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	39.04043	71831974	201849	0	0	62.02	10	0
3300069639	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Talladega National Forest, Ozarks Complex, AL, USA - TALL_001-M-20140708-COMP-DNA1 re-annotation	Argonne National Laboratory	3300069639	Gs0144570	Environmental	Terrestrial	Temperate forest	Soil	Bulk soil	32.95046	3954687	12215	0	0	60.78		
3300040364	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Klemme Range Research Station, Southern Plains, OK, USA - OAES_007-M-20170627-COMP-DNA1	Battelle Memorial Institute	3300040364	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.41059	6355005	18732	0	0	70.09	0	0
3300040470	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Central Plains, CO, USA - CPER_003-M-20140415-COMP-DNA1	Argonne National Laboratory	3300040470	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.81553	3244966	9780	0	0	67.36	0	0
3300070354	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Dakota Coteau Field Site, North Dakota, USA - DCFS_063-M-20190724-COMP-DNA1	Battelle Memorial Institute	3300070354	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	47.16475	118293443	279746	0	0	58.96		
3300070231	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from University of Notre Dame Environmental Research Center, Michigan, USA - UNDE_044-O-20200806-COMP-DNA1	Battelle Memorial Institute	3300070231	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	46.231744	16135390	40394	0	0	46.36		
3300040692	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Harvard Forest, Northeast, MA, USA - HARV_004-O-5-35-20130709-GEN-DNA1	Argonne National Laboratory	3300040692	Gs0144570	Environmental	Terrestrial	Temperate forest	Soil	Bulk soil	42.5369	1019208	3178	0	0	55.89	0	0
3300070670	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Blandy Experimental Farm, Virginia, USA - BLAN_004-M-20200715-COMP-DNA1	Battelle Memorial Institute	3300070670	Gs0144570	Environmental	Terrestrial	Grasslands	Soil	Pasture	39.087516	5102731	16795	0	0	59.96		
3300040181	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Disney Wilderness Preserve, Southeast, FL, USA - DSNY_016-M-37-14-20140409-GEN-DNA1	Argonne National Laboratory	3300040181	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	28.12504	8215422	24741	0	0	63.46	1	0
3300070631	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Wind River Experimental Forest, Washington, USA - WREF_073-M-20200714-COMP-DNA1	Battelle Memorial Institute	3300070631	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	45.825842	32642056	90285	0	0	52.66		
3300070810	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from San Joaquin Experimental Range, California, USA - SJER_003-M-20190311-COMP-DNA1	Battelle Memorial Institute	3300070810	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	37.116632	1687726	5814	0	0	63.89		
3300069624	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Niwot Ridge Mountain Research Station, Southern Rockies & Colorado Plateau, CO, USA - STER_004-M-20140325-COMP-DNA1 re-annotation	Argonne National Laboratory	3300069624	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.4619	3087417	9452	0	0	66.17		
3300039900	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from San Joaquin Experimental Range, Pacific Southwest, CA, USA - SJER_005-M-20170315-COMP-DNA1	Battelle Memorial Institute	3300039900	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	37.10878	22479571	67274	0	0	61.72	2	0
3300039773	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Oak Ridge, Appalachians & Cumberland Plateau, TN, USA - ORNL_003-O-20170619-COMP-DNA1	Battelle Memorial Institute	3300039773	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.96412	37484444	97729	0	0	63.95	2	0
3300039850	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Steigerwaldt Land Services, Great Lakes, WI, USA - STEI_004-M-20170705-COMP-DNA1	Battelle Memorial Institute	3300039850	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	45.50894	24270221	69340	0	0	62.42	14	0
3300069625	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Niwot Ridge Mountain Research Station, Southern Rockies & Colorado Plateau, CO, USA - STER_003-M-20140325-COMP-DNA1 re-annotation	Argonne National Laboratory	3300069625	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.4619	7446210	24035	0	0	62.11		
3300071146	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Yellowstone National Park, Wyoming, USA - YELL_005-M-20200710-COMP-DNA1	Battelle Memorial Institute	3300071146	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	44.948383	8234737	26695	0	0	63.13		
3300070715	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Lajas Experimental Station, Puerto Rico, USA - LAJA_042-M-20160914-COMP-DNA2	Battelle Memorial Institute	3300070715	Gs0144570	Environmental	Terrestrial	Grasslands	Soil	Pasture	18.020196	106251	371	0	0	69.45		
3300066287	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Central Plains Experimental Range, Central Plains, CO, USA - CPER_003-M-20130701-COMP-DNA1 re-annotation	Argonne National Laboratory	3300066287	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	40.81553	5545986	15893	0	0	69.77		
3300039535	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Lenoir Landing, Ozarks Complex, AL, USA - LENO_006-M-20160830-COMP-DNA1	Battelle Memorial Institute	3300039535	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	31.85388	176460169	456861	0	0	64.88	0	0
3300040103	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Harvard Forest, Northeast, MA, USA - HARV_004-O-20160803-COMP-DNA1	Battelle Memorial Institute	3300040103	Gs0144570	Environmental	Terrestrial	Temperate forest	Soil	Bulk soil	42.5369	12182787	33118	0	0	59.29	0	0
3300070910	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Lyndon B. Johnson National Grassland, Texas, USA - CLBJ_001-M-20190416-COMP-DNA1	Battelle Memorial Institute	3300070910	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	33.397987	29609	108	0	0	64.88		
3300040099	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Konza Prairie Biological Station, Prairie Peninsula, KS, USA - KONZ_004-M-20170710-COMP-DNA1	Battelle Memorial Institute	3300040099	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	39.10077	12285972	35867	0	0	66.32	0	0
3300040371	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Klemme Range Research Station, Southern Plains, OK, USA - OAES_004-M-20160809-COMP-DNA1	Battelle Memorial Institute	3300040371	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.41059	6196065	17718	0	0	68.3	0	0
3300070560	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Toolik Field Station, Alaska, USA - TOOL_004-O-20190807-COMP-DNA1	Battelle Memorial Institute	3300070560	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	68.616768	7832651	23994	0	0	63.18		
3300040366	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Blandy Experimental Farm, Mid-Atlantic, VA, USA - BLAN_004-M-20170713-COMP-DNA1	Battelle Memorial Institute	3300040366	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Farm	39.06026	6309254	17364	0	0	59.42	0	0
3300040345	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Jornada LTER, Desert Southwest, NM, USA - JORN_005-M-20170808-COMP-DNA1	Battelle Memorial Institute	3300040345	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Desert	32.59068	4407868	12743	0	0	69.77	0	0
3300069232	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Oak Ridge, Appalachians & Cumberland Plateau, TN, USA - ORNL_029-O-20170621-COMP-DNA1 re-annotation	Battelle Memorial Institute	3300069232	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.96412	32354729	102324	0	0	60.73		
3300070305	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Guanica Forest, Puerto Rico, USA - GUAN_006-M-20191003-COMP-DNA1	Battelle Memorial Institute	3300070305	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	17.963818	9843011	30885	0	0	65.95		
3300040633	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Talladega National Forest, Ozarks Complex, AL, USA - TALL_047-M-20170614-COMP-DNA1	Battelle Memorial Institute	3300040633	Gs0144570	Environmental	Terrestrial	Temperate forest	Soil	Bulk soil	32.95046	2491598	7906	0	0	57.45	0	0
3300070355	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Delta Junction, Alaska, USA - DEJU_001-O-20170619-COMP-DNA1	Battelle Memorial Institute	3300070355	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	63.89244	969234	3387	0	0	61.75		
3300039910	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Talladega National Forest, Ozarks Complex, AL, USA - TALL_001-M-20170612-COMP-DNA1	Battelle Memorial Institute	3300039910	Gs0144570	Environmental	Terrestrial	Temperate forest	Soil	Bulk soil	32.95046	24463512	64058	0	0	59.89	0	0
3300040346	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Great Smoky Mountains National Park, TN, USA - GRSM_016-O-20170717-COMP-DNA1	Battelle Memorial Institute	3300040346	Gs0144570	Environmental	Terrestrial	Unclassified	Soil	Unclassified	35.68896	4377603	13035	0	0	58.37	0	0
3300070535	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from Steigerwaldt-Chequamegon, Wisconsin, USA - STEI_008-O-20160721-COMP-DNA1	Battelle Memorial Institute	3300070535	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	45.802505	2082755	6857	0	0	62.72		
3300070540	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from North Sterling, Colorado, USA - STER_027-M-20160817-COMP-DNA1	Battelle Memorial Institute	3300070540	Gs0144570	Environmental	Terrestrial	Agricultural land	Soil	Unclassified	40.480827	1601563	5274	0	0	69.98		
3300070580	*Microbiome	Permanent Draft	Terrestrial soil microbial communities from various locations - NEON	Terrestrial soil microbial communities from University of Notre Dame Environmental Research Center, Michigan, USA - UNDE_043-M-20190717-COMP-DNA1	Battelle Memorial Institute	3300070580	Gs0144570	Environmental	Terrestrial	Forest	Soil	Unclassified	46.234247	13185558	40733	0	0	67.94		
